"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus","date","timeInt","sin12","cos12","sin6","cos6"
"358","bV_nCfuxaMI","I still freeze my old toys<U+0001F602>","I still freeze my old toys<U+0001F602>","Aman Goshalia-Naran","https://yt3.ggpht.com/a/AATXAJw_g34lxp3BWqSWW_LFZoSZ3NzlLfDu82j97Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCSbICNuLE2Zw686cMN1pQ_g","UCSbICNuLE2Zw686cMN1pQ_g","TRUE","none","0","2020-06-08T12:18:50Z","2020-06-08T12:18:50Z","UgzvuG3Ev_kJV0Ms5Ht4AaABAg",NA,NA,2020-06-08,18421,0.167671143262489,0.985842983297568,0.330594840173612,0.9437727754341
"359","bV_nCfuxaMI","So priti","So priti","Branka Crepulja","https://yt3.ggpht.com/a/AATXAJxG3owfAxOsiizSMYEha9-2YIFu05tVUjIy5g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC86XU6aokKZNa1Z8fC3GIcQ","UC86XU6aokKZNa1Z8fC3GIcQ","TRUE","none","0","2020-06-08T11:44:08Z","2020-06-08T11:44:08Z","UgyC-QQXbe9ovsq3NYp4AaABAg",NA,NA,2020-06-08,18421,0.167671143262489,0.985842983297568,0.330594840173612,0.9437727754341
"360","bV_nCfuxaMI","that look so good <a href=""https://www.youtube.com/watch?v=bV_nCfuxaMI&amp;t=0m28s"">0:28</a>","that look so good 0:28","Inna Luvsanbazar","https://yt3.ggpht.com/a/AATXAJx06cCutbEcOjAdKUnDYrXHDXOqQryS8-_b1Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCU_ejXoBF5gKRyQlqdA2z_g","UCU_ejXoBF5gKRyQlqdA2z_g","TRUE","none","0","2020-06-08T04:15:50Z","2020-06-08T04:15:50Z","UgwlvGOHi86DcRG9P4l4AaABAg",NA,NA,2020-06-08,18421,0.167671143262489,0.985842983297568,0.330594840173612,0.9437727754341
"361","bV_nCfuxaMI","-<a href=""https://www.youtube.com/watch?v=bV_nCfuxaMI&amp;t=21m51s"">21:51</a> <a href=""https://www.youtube.com/watch?v=bV_nCfuxaMI&amp;t=21m51s"">21:51</a> <a href=""https://www.youtube.com/watch?v=bV_nCfuxaMI&amp;t=23m35s"">23:35</a>","-21:51 21:51 23:35","Hyper Browniie","https://yt3.ggpht.com/a/AATXAJyJMUvL2APK-jobYKzNtuvqUEng1bAqrQz-iA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIb-ppoVTqK_NNNiSBs429g","UCIb-ppoVTqK_NNNiSBs429g","TRUE","none","0","2020-06-08T04:15:17Z","2020-06-08T04:15:17Z","Ugx-RPX3E9XA-RQ9rdt4AaABAg",NA,NA,2020-06-08,18421,0.167671143262489,0.985842983297568,0.330594840173612,0.9437727754341
"362","bV_nCfuxaMI","I am","I am","play room","https://yt3.ggpht.com/a/AATXAJwJ7jdzpz0KKkNOwILsrBKgCJK01lqjt19R0g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0ci3mH403KFrmZxz060Q7w","UC0ci3mH403KFrmZxz060Q7w","TRUE","none","0","2020-06-08T19:39:11Z","2020-06-08T19:39:11Z","UgwlHrReUDOpTsTg1sV4AaABAg.98C3Tr5EUT_99eQJF3T52I","UgwlHrReUDOpTsTg1sV4AaABAg",NA,2020-06-08,18421,0.167671143262489,0.985842983297568,0.330594840173612,0.9437727754341
"363","bV_nCfuxaMI","cool","cool","Luana Olivera","https://yt3.ggpht.com/a/AATXAJy7Ap3ST4A61I6PNyzUel0BQ-XCuQmGCcaefg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrQm_trTjbereQA_GdbZVUw","UCrQm_trTjbereQA_GdbZVUw","TRUE","none","0","2020-06-09T23:55:45Z","2020-06-09T23:55:45Z","Ugz2Wg_9_WE3PjluJgp4AaABAg",NA,NA,2020-06-09,18422,0.170369602461766,0.985380230447628,0.335757676270091,0.94194839711404
"364","bV_nCfuxaMI","Poor","Poor","Amman kashif","https://yt3.ggpht.com/a/AATXAJzkOeSUUKD6k69IEuWtWZrmHRlTttF0sxhPrA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnXpX35yN9TPVcr30ZRjFOQ","UCnXpX35yN9TPVcr30ZRjFOQ","TRUE","none","0","2020-06-09T17:17:51Z","2020-06-09T17:17:51Z","Ugw11ydErjkfFkRuj1F4AaABAg",NA,NA,2020-06-09,18422,0.170369602461766,0.985380230447628,0.335757676270091,0.94194839711404
"365","bV_nCfuxaMI","5minutets craft fair at all I don&#39;t know what to tell you then and thanks","5minutets craft fair at all I don't know what to tell you then and thanks","Mohammad Iqbal","https://yt3.ggpht.com/a/AATXAJy8-Nk1MYzPChWGr1GfgxQVBDBUcu-Za8uijg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWTblaXj-4tjdCRhb1CF3GQ","UCWTblaXj-4tjdCRhb1CF3GQ","TRUE","none","0","2020-06-09T07:58:33Z","2020-06-09T07:58:33Z","UgyWRLzrGq1HqWtR4n94AaABAg",NA,NA,2020-06-09,18422,0.170369602461766,0.985380230447628,0.335757676270091,0.94194839711404
"366","bV_nCfuxaMI","no is real <U+0001F641>","no is real <U+0001F641>","Maria eugenia Barrios","https://yt3.ggpht.com/a/AATXAJxBXzCjmIg41c7HmgZ3ORWQh59FNMRkO1DP2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAKP5QDWoOGaxk7uvupyPnA","UCAKP5QDWoOGaxk7uvupyPnA","TRUE","none","0","2020-06-10T05:45:14Z","2020-06-10T05:45:14Z","UgzdFNP5ik4jKyV4fHd4AaABAg",NA,NA,2020-06-10,18423,0.173066784600793,0.984910091362629,0.340910445266007,0.940095776135885
"367","bV_nCfuxaMI","Que lindos  vestidos <U+0001F60D>","Que lindos  vestidos <U+0001F60D>","Jesus Perez","https://yt3.ggpht.com/a/AATXAJxGBp49upGGkxXB5NFw6N54v4fTXsUPn1aTYw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-RPM0R6D_2a08IutOVS2IA","UC-RPM0R6D_2a08IutOVS2IA","TRUE","none","1","2020-06-10T19:52:25Z","2020-06-10T19:52:25Z","UgxNc8k2kDelb95civJ4AaABAg.8xKFkb1j6VC99jaPufIzeY","UgxNc8k2kDelb95civJ4AaABAg",NA,2020-06-10,18423,0.173066784600793,0.984910091362629,0.340910445266007,0.940095776135885
"368","bV_nCfuxaMI","Los trajes de baño no sirve ya lo isimos y es una mentira <U+0001F63E>","Los trajes de baño no sirve ya lo isimos y es una mentira <U+0001F63E>","Xareni Cruz","https://yt3.ggpht.com/a/AATXAJzSTSIXWaJGB_VjcTM1hRNh10KMbEchQ3xhTw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkwb7C3mvCB3JDWbjPIvZIA","UCkwb7C3mvCB3JDWbjPIvZIA","TRUE","none","1","2020-06-11T19:29:15Z","2020-06-11T19:29:15Z","UgyRzQaaZPRP0foc8E54AaABAg",NA,NA,2020-06-11,18424,0.175762669461966,0.984432569566653,0.346052992664674,0.938214968047208
"369","bV_nCfuxaMI","<U+2639><U+0001F62D><U+0001F613><U+0001F63F><U+0001F63F><U+0001F613><U+0001F614><U+0001F629><U+0001F629><U+2639><U+0001F61E><U+0001F61F><U+0001F613><U+2639><U+0001F641>","<U+2639><U+0001F62D><U+0001F613><U+0001F63F><U+0001F63F><U+0001F613><U+0001F614><U+0001F629><U+0001F629><U+2639><U+0001F61E><U+0001F61F><U+0001F613><U+2639><U+0001F641>","Hanane Souhail","https://yt3.ggpht.com/a/AATXAJxWwP2WiX3xxQuT7zPH73X8AifbX0j7xd8clQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbuuQTr95jWU9NkVBlrFPGg","UCbuuQTr95jWU9NkVBlrFPGg","TRUE","none","0","2020-06-11T20:35:49Z","2020-06-11T20:35:49Z","UgzdFNP5ik4jKyV4fHd4AaABAg.99i4SxaBuSM99mFAkWvxmR","UgzdFNP5ik4jKyV4fHd4AaABAg",NA,2020-06-11,18424,0.175762669461966,0.984432569566653,0.346052992664674,0.938214968047208
"370","bV_nCfuxaMI","room  hello","room  hello","Hanane Souhail","https://yt3.ggpht.com/a/AATXAJxWwP2WiX3xxQuT7zPH73X8AifbX0j7xd8clQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbuuQTr95jWU9NkVBlrFPGg","UCbuuQTr95jWU9NkVBlrFPGg","TRUE","none","0","2020-06-11T20:37:50Z","2020-06-11T20:37:50Z","UgwlHrReUDOpTsTg1sV4AaABAg.98C3Tr5EUT_99mFPUoGfEL","UgwlHrReUDOpTsTg1sV4AaABAg",NA,2020-06-11,18424,0.175762669461966,0.984432569566653,0.346052992664674,0.938214968047208
"371","bV_nCfuxaMI","Hi","Hi","play room","https://yt3.ggpht.com/a/AATXAJwJ7jdzpz0KKkNOwILsrBKgCJK01lqjt19R0g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0ci3mH403KFrmZxz060Q7w","UC0ci3mH403KFrmZxz060Q7w","TRUE","none","1","2020-06-11T20:36:24Z","2020-06-11T20:36:24Z","UgwlHrReUDOpTsTg1sV4AaABAg.98C3Tr5EUT_99mFF-Emf15","UgwlHrReUDOpTsTg1sV4AaABAg",NA,2020-06-11,18424,0.175762669461966,0.984432569566653,0.346052992664674,0.938214968047208
"372","bV_nCfuxaMI","Me","Me","Hanane Souhail","https://yt3.ggpht.com/a/AATXAJxWwP2WiX3xxQuT7zPH73X8AifbX0j7xd8clQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbuuQTr95jWU9NkVBlrFPGg","UCbuuQTr95jWU9NkVBlrFPGg","TRUE","none","0","2020-06-11T20:34:49Z","2020-06-11T20:34:49Z","UgwlHrReUDOpTsTg1sV4AaABAg.98C3Tr5EUT_99mF3LUHiTa","UgwlHrReUDOpTsTg1sV4AaABAg",NA,2020-06-11,18424,0.175762669461966,0.984432569566653,0.346052992664674,0.938214968047208
"373","bV_nCfuxaMI","<a href=""https://www.youtube.com/watch?v=bV_nCfuxaMI&amp;t=16m09s"">16:09</a>","16:09","Mahmudul Hasan","https://yt3.ggpht.com/a/AATXAJz6B2rfaRyGLGjXfITo3rLF0RFvoVNyHGR_2w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvbcrqAn77P2WiZSKEtpfHA","UCvbcrqAn77P2WiZSKEtpfHA","TRUE","none","0","2020-06-12T07:03:11Z","2020-06-12T07:03:11Z","Ugzpd4M9BePWOQLTSj94AaABAg.981WjGjUWwZ99nMyjms3-n","Ugzpd4M9BePWOQLTSj94AaABAg",NA,2020-06-12,18425,0.178457236837402,0.98394766863912,0.351185164275883,0.936306029240718
"374","IF6KELrv4NA","Why fill every rusty thing with a plant just get the rust of or spray paint to silver and use it like a normal whatever it was","Why fill every rusty thing with a plant just get the rust of or spray paint to silver and use it like a normal whatever it was","kitty love Cat lover","https://yt3.ggpht.com/a/AATXAJwsolvVQSjzvG16E-qJegg9WtU66CFkU7cTJg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqQlm_3Xbr7cPaGHUDdBDCw","UCqQlm_3Xbr7cPaGHUDdBDCw","TRUE","none","0","2020-04-04T23:55:23Z","2020-04-04T23:55:23Z","UgysyBXp43LJKcD2-_x4AaABAg",NA,NA,2020-04-04,18356,-0.00949326624186852,0.999954937932736,-0.0189856769113331,0.999819755792122
"375","IF6KELrv4NA","Hello so I am renting a house and I scratched the hard flooring how do I cover that ?!? Please help","Hello so I am renting a house and I scratched the hard flooring how do I cover that ?!? Please help","Angelica Lescota","https://yt3.ggpht.com/a/AATXAJwN8Olz4Kmx8B6FeYfo9hBzu_NbXP3QQ_vrrQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLh2ckm4rWV-1LnHp4KJNVw","UCLh2ckm4rWV-1LnHp4KJNVw","TRUE","none","0","2020-04-04T23:52:18Z","2020-04-04T23:52:18Z","UgzDQc-2Pzo0jbs98dp4AaABAg",NA,NA,2020-04-04,18356,-0.00949326624186852,0.999954937932736,-0.0189856769113331,0.999819755792122
"376","IF6KELrv4NA","You guys make videos so fast that It is hard to watch all of your videos","You guys make videos so fast that It is hard to watch all of your videos","Brigida Flores Chan","https://yt3.ggpht.com/a/AATXAJzqxJyqXXAeSv5u2c-Fd3RXQgjsxsErRTqGdg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXPO6RhOu37IMyxRf52sdaQ","UCXPO6RhOu37IMyxRf52sdaQ","TRUE","none","2","2020-04-04T23:51:43Z","2020-04-04T23:51:43Z","UgzoKPUP6Vpa5XEhUR54AaABAg",NA,NA,2020-04-04,18356,-0.00949326624186852,0.999954937932736,-0.0189856769113331,0.999819755792122
