"","Column1","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"1",4,"vgztywP339U","Please can you update the link to the step-by-step instructions as it appears to be broken?","Please can you update the link to the step-by-step instructions as it appears to be broken?","Ian Preedy","https://yt3.ggpht.com/a/AATXAJwpyNOHvuNgarO2wXb74lpJvRdNSCO_5nnmSQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3I6bbsbF5cm9UAzwSA_Rbw","UC3I6bbsbF5cm9UAzwSA_Rbw",TRUE,"none",0,"2020-04-15T10:20:48Z","2020-04-15T10:20:48Z","UgyYqYXcq0KbCpKDU-Z4AaABAg",NA,NA
"2",3,"vgztywP339U","It looks so cute to even eat! ;)","It looks so cute to even eat! ;)","Kathryn Mo","https://yt3.ggpht.com/a/AATXAJxS2dWHxk_VdkxuY0k9l0f9ONqT-jC-xl-iBQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCo15NueNM0b0p7_8JZQcyFA","UCo15NueNM0b0p7_8JZQcyFA",TRUE,"none",0,"2020-04-20T18:02:32Z","2020-04-20T18:02:32Z","Ugy2Bt7ZttKnz-T97kR4AaABAg",NA,NA
"3",2,"vgztywP339U","I can already imagine someone screwing this up really bad","I can already imagine someone screwing this up really bad","Xaoman","https://yt3.ggpht.com/a/AATXAJzQBzmlVCL4-4UYAmmbhgKK9lbwtmr0gppAwA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5FTnkK42YVGM4iCphw8k2Q","UC5FTnkK42YVGM4iCphw8k2Q",TRUE,"none",0,"2020-04-26T21:36:26Z","2020-04-26T21:36:26Z","UgzlbX67FPbiIgmEutx4AaABAg",NA,NA
"4",88,"vgztywP339U","Wow your hedgehog must be dark, mines more white","Wow your hedgehog must be dark, mines more white","Jessica Bernard","https://yt3.ggpht.com/a/AATXAJw-tckO5_1L2T3cWrokLfcbYfFBAMtlbVEeig=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCp9p_wYSG7ZY4CfwPvs-soQ","UCp9p_wYSG7ZY4CfwPvs-soQ",TRUE,"none",0,"2020-05-18T14:25:08Z","2020-05-18T14:25:08Z","UgzpSHGMgYor9Ucn9zd4AaABAg.8hn7diujMLh98nmfghuyDs","UgzpSHGMgYor9Ucn9zd4AaABAg",NA
"5",1,"vgztywP339U","Honestly i wouldn&#39;t like to cut the hedgehog <U+0001F613>.... so its a pass for me","Honestly i wouldn't like to cut the hedgehog <U+0001F613>.... so its a pass for me","Moon OfMySailor","https://yt3.ggpht.com/a/AATXAJwK4NnQOnMg1k59sb-eiAPZplZZeXVB3cQF9w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTNuc-2NwEd4OmZ2GW5GSiQ","UCTNuc-2NwEd4OmZ2GW5GSiQ",TRUE,"none",0,"2020-06-06T21:15:41Z","2020-06-06T21:15:41Z","UgwF-uMFyFAHTTPgqCh4AaABAg",NA,NA
"6",450,"8468bpqWeIQ","Them Dessert <U+0001F368> And Cakes <U+0001F36A> Looks Good <U+0001F44D> <U+0001F44D> Keep Up The Good Work.","Them Dessert <U+0001F368> And Cakes <U+0001F36A> Looks Good <U+0001F44D> <U+0001F44D> Keep Up The Good Work.","Donald Davis Jr.","https://yt3.ggpht.com/a/AATXAJyirv1nj9UsTGzepSYLptan6pIJQqiz_4mucA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCaldMPP7fhIv3BeJQ05R27A","UCaldMPP7fhIv3BeJQ05R27A",TRUE,"none",0,"2020-01-01T18:53:59Z","2020-01-01T18:53:59Z","UgzeVLTJie8oEBXz8DN4AaABAg",NA,NA
"7",449,"8468bpqWeIQ","Can you run the ingredients any faster im able to read it","Can you run the ingredients any faster im able to read it","Sup Jay","https://yt3.ggpht.com/a/AATXAJzVNERn0r3XaboF_PvyzD2RDsIWx0uNuZNrwA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCmvGNi2Df_c_W5wndRg-jaQ","UCmvGNi2Df_c_W5wndRg-jaQ",TRUE,"none",0,"2020-01-04T19:19:43Z","2020-01-04T19:19:43Z","UgztKPuU78gFUwnSjfl4AaABAg",NA,NA
"8",941,"8468bpqWeIQ","Good Banana Pudding doesnt need it","Good Banana Pudding doesnt need it","She_ The_Amazon","https://yt3.ggpht.com/a/AATXAJypfS2u29lBATlbP7-A_yL1aBQ0dyvk5-DPEw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcZz_DIT4GStc3Tlq3vKFRQ","UCcZz_DIT4GStc3Tlq3vKFRQ",TRUE,"none",0,"2020-01-05T05:39:04Z","2020-01-05T05:39:04Z","UgycF2ahWkn_6pR7uHN4AaABAg.90fbgd0PlXx93OnxUW9dqV","UgycF2ahWkn_6pR7uHN4AaABAg",NA
"9",448,"8468bpqWeIQ","So, they basically made a southern dessert popular in NY? Because I dont see anything different from how I make my desserts (I&#39;m from the south )","So, they basically made a southern dessert popular in NY? Because I dont see anything different from how I make my desserts (I'm from the south )","Commentary Only","https://yt3.ggpht.com/a/AATXAJxarM03D_R90YDsJy-jrO3deL9XX4jxlr0dfA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-J4dkqynhszvRRLvKtEdfA","UC-J4dkqynhszvRRLvKtEdfA",TRUE,"none",8,"2020-01-06T20:06:43Z","2020-01-07T00:54:04Z","UgyjxfFQ_zp74XeF_yF4AaABAg",NA,NA
"10",447,"8468bpqWeIQ","OMG that looks delicious?!!!!","OMG that looks delicious?!!!!","Airis","https://yt3.ggpht.com/a/AATXAJwNpZejvYK82srBSs1Tb40-e1iQuxznv5dfgg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQCZ2t6afdd9SJNXTU_zFDg","UCQCZ2t6afdd9SJNXTU_zFDg",TRUE,"none",0,"2020-01-06T20:08:04Z","2020-01-06T20:08:04Z","UgzQ6nQInlzI1DDTs-l4AaABAg",NA,NA
"11",446,"8468bpqWeIQ","When I was a kid, the Jewel bakery use to put wax flowers on top of the cakes.","When I was a kid, the Jewel bakery use to put wax flowers on top of the cakes.","Juanesha Franklin","https://yt3.ggpht.com/a/AATXAJxqlV-uzq3hBkJFHpkx-fXo8qP3w1iUKekylA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCppUyAOW1zrO4i3ORInVXdw","UCppUyAOW1zrO4i3ORInVXdw",TRUE,"none",0,"2020-01-06T21:19:07Z","2020-01-06T21:19:07Z","UgyNAzTH2r4XuhovRV94AaABAg",NA,NA
"12",445,"8468bpqWeIQ","I looooooove banana pudding with the flavoring not bananas","I looooooove banana pudding with the flavoring not bananas","Fuego !","https://yt3.ggpht.com/a/AATXAJwA3NGCM1K7FHvBS2eMYajDygesmsILvAOulg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJHrPZU0QD4eKVduVQnqCTQ","UCJHrPZU0QD4eKVduVQnqCTQ",TRUE,"none",0,"2020-01-06T22:29:16Z","2020-01-06T22:29:16Z","Ugyde88faqv8IMM2RZt4AaABAg",NA,NA
"13",444,"8468bpqWeIQ","I’ve never liked banana pudding <U+0001F629><U+0001F629>","I’ve never liked banana pudding <U+0001F629><U+0001F629>","Cyrissa Weber","https://yt3.ggpht.com/a/AATXAJxSqN1Vn40ET4Brd1l9dQYGckMrf526HyN7Hw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1ca-NEQlGKc0MpFoUdbjvw","UC1ca-NEQlGKc0MpFoUdbjvw",TRUE,"none",0,"2020-01-07T00:43:16Z","2020-01-07T00:43:16Z","UgyAODKcGS9ap9MHU0Z4AaABAg",NA,NA
"14",443,"8468bpqWeIQ","Yuuuuuummmmmm","Yuuuuuummmmmm","Eesh Meesh","https://yt3.ggpht.com/a/AATXAJxbuZ2JePg7ziM0f4U4FCF0RpCs4QokIjXCOw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiRvn6eBoDOtF2UM7sByIYQ","UCiRvn6eBoDOtF2UM7sByIYQ",TRUE,"none",0,"2020-01-07T05:19:10Z","2020-01-07T05:19:10Z","Ugx3MP4YjBg8yycfKbh4AaABAg",NA,NA
"15",442,"8468bpqWeIQ","That&#39;s it?! I thought they put some type of secret ingredient in it or something. I make mines the same damn way wtf <U+0001F612>","That's it?! I thought they put some type of secret ingredient in it or something. I make mines the same damn way wtf <U+0001F612>","JustMe","https://yt3.ggpht.com/a/AATXAJzAiuG9erzy5XNMVXd0xH2vClB7lLOTMuV2hw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqCLIKjp6ZjHxH7tT99Mn5w","UCqCLIKjp6ZjHxH7tT99Mn5w",TRUE,"none",0,"2020-01-08T00:22:10Z","2020-01-08T00:22:10Z","UgxgiQIvocSOBiTS9SF4AaABAg",NA,NA
"16",1062,"8468bpqWeIQ","@London Michelle Yes desserts are meant to be sweet but not when it tastes like licking &amp; eating a 5 lb bag of sugar straight.","@London Michelle Yes desserts are meant to be sweet but not when it tastes like licking & eating a 5 lb bag of sugar straight.","xbleustarz","https://yt3.ggpht.com/a/AATXAJxz_0z90Iv7QSC9cHTnHaXPVQ-GZA-_omkXag=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCO5TTjh71wUOrF0UYRZEGoA","UCO5TTjh71wUOrF0UYRZEGoA",TRUE,"none",4,"2020-01-08T02:08:29Z","2020-01-08T02:08:29Z","UgxN4ilS8lk4yqjGASt4AaABAg.90Vlclqb1vG93W9Ehx55A6","UgxN4ilS8lk4yqjGASt4AaABAg",NA
"17",1040,"8468bpqWeIQ","Still weigh a ton in that large cup.","Still weigh a ton in that large cup.","xbleustarz","https://yt3.ggpht.com/a/AATXAJxz_0z90Iv7QSC9cHTnHaXPVQ-GZA-_omkXag=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCO5TTjh71wUOrF0UYRZEGoA","UCO5TTjh71wUOrF0UYRZEGoA",TRUE,"none",0,"2020-01-08T02:09:46Z","2020-01-08T02:09:46Z","Ugy-PMvmFVstLk_wqZR4AaABAg.90_ini9RqOT93W9O4RJZym","Ugy-PMvmFVstLk_wqZR4AaABAg",NA
"18",441,"8468bpqWeIQ","Well now I gotta try their banana pudding","Well now I gotta try their banana pudding","T Cook","https://yt3.ggpht.com/a/AATXAJz2RmnPDZA4wqI6-iyihJqRJz7WRtFu_bVw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvJA6eZDHjKaHltx5ODGVeQ","UCvJA6eZDHjKaHltx5ODGVeQ",TRUE,"none",0,"2020-01-08T07:18:53Z","2020-01-08T07:18:53Z","UgzrdboiJdwajL3XIWV4AaABAg",NA,NA
"19",440,"8468bpqWeIQ","Looks amazing","Looks amazing","Jennifer Mann","https://yt3.ggpht.com/a/AATXAJwi2z3QOrSqVU7sR-cMco1-wHlpLsv2C9TQgA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpUn1xfwEPSSxCaR3d1KEFA","UCpUn1xfwEPSSxCaR3d1KEFA",TRUE,"none",1,"2020-01-08T19:22:22Z","2020-01-08T19:22:22Z","UgyVMv3gYzOXIFl9lJp4AaABAg",NA,NA
"20",439,"8468bpqWeIQ","So, did they copy Soul Man BBQ banana pudding (which existed WAY before Magnolia Bakery)? Because it looks like a copy cat recipe of Soul Man’s BBQ banana pudding... ijs...","So, did they copy Soul Man BBQ banana pudding (which existed WAY before Magnolia Bakery)? Because it looks like a copy cat recipe of Soul Man’s BBQ banana pudding... ijs...","Catherine Climer","https://yt3.ggpht.com/a/AATXAJz5Ssu4XXzL5zEMdVqUqrigDBk0_Z-Yc9MVMA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvpQYqtf3-ttY0_34TYeprg","UCvpQYqtf3-ttY0_34TYeprg",TRUE,"none",0,"2020-01-08T20:47:21Z","2020-01-08T20:47:21Z","UgxLS85_t73CkXptsqh4AaABAg",NA,NA
"21",438,"8468bpqWeIQ","Okay but how creative and beautiful that flowery cake was <U+0001F60D><U+0001F60D><U+0001F629>","Okay but how creative and beautiful that flowery cake was <U+0001F60D><U+0001F60D><U+0001F629>","Mona San","https://yt3.ggpht.com/a/AATXAJyBIDPujS7ZPsI45nctkuLcht_RqgiqIToDhQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCqW2Mh-nD2V7ZeH0Wr8HpA","UCCqW2Mh-nD2V7ZeH0Wr8HpA",TRUE,"none",0,"2020-01-08T22:14:27Z","2020-01-08T22:14:27Z","Ugxw1VIhren4TjqtxQR4AaABAg",NA,NA
"22",437,"8468bpqWeIQ","That looks great","That looks great","Mzz Jesse Young","https://yt3.ggpht.com/a/AATXAJyivVUnVaiHfLv0tuNEzvf4Q2LZ7aq400q08A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCy2pFUB0woWoNVM29S8735A","UCy2pFUB0woWoNVM29S8735A",TRUE,"none",0,"2020-01-09T17:08:21Z","2020-01-09T17:08:21Z","UgzYKZckUavs4u2Fp1F4AaABAg",NA,NA
"23",436,"8468bpqWeIQ","OK maybe it’s just me, but that looks...Unappetizing. <U+0001F922>","OK maybe it’s just me, but that looks...Unappetizing. <U+0001F922>","Alicia","https://yt3.ggpht.com/a/AATXAJxEoVGf_zPkAmhOwFfUgo47D9f_P8euCS03Ew=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBgoV2ZuawGQrXzTRbWMvlA","UCBgoV2ZuawGQrXzTRbWMvlA",TRUE,"none",2,"2020-01-09T21:23:43Z","2020-01-09T21:23:43Z","UgyXHiMFw3xnnvtb47x4AaABAg",NA,NA
"24",435,"8468bpqWeIQ","Its sooo good","Its sooo good","Naia Jackson","https://yt3.ggpht.com/a/AATXAJx7cQEyNngEneWUBhDoM9UhEmGUaeDxMc75Og=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAL7ZOJBtTP2Xw_AG2vmwqg","UCAL7ZOJBtTP2Xw_AG2vmwqg",TRUE,"none",0,"2020-01-09T23:39:48Z","2020-01-09T23:39:48Z","UgzVPal8P611EFhDO-N4AaABAg",NA,NA
"25",434,"8468bpqWeIQ","they didn’t say the secret <U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>","they didn’t say the secret <U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>","zigg3","https://yt3.ggpht.com/a/AATXAJzXTva2-4ziddL0QSMhmf-BfgkPp9SffT-Hcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrnHqaGFTJckGPf5LdYIPyA","UCrnHqaGFTJckGPf5LdYIPyA",TRUE,"none",0,"2020-01-09T23:50:05Z","2020-01-09T23:50:05Z","UgzhaUlRb14RW_KjvEJ4AaABAg",NA,NA
"26",433,"8468bpqWeIQ","They deliver nation wide!! <U+0001F445>","They deliver nation wide!! <U+0001F445>","1230sandrag","https://yt3.ggpht.com/a/AATXAJzLFqu09-fng-ZYQoHt_kYJB952KnjeiKjFtg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCK01Vlclam-ZMzHZJafJJMQ","UCK01Vlclam-ZMzHZJafJJMQ",TRUE,"none",0,"2020-01-10T05:32:35Z","2020-01-10T05:32:35Z","UgyA34lcqu8LV5e_OnN4AaABAg",NA,NA
"27",432,"8468bpqWeIQ","That looks like it is made with instant pudding so it is not authentic. Just gross","That looks like it is made with instant pudding so it is not authentic. Just gross","Tammy Samuelson","https://yt3.ggpht.com/a/AATXAJzcoKevzcy7rd1ZrYitlddKZrWfdS9Fihg_Kg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC53V4Kheh0y4Ak0qLQYCpfg","UC53V4Kheh0y4Ak0qLQYCpfg",TRUE,"none",3,"2020-01-10T18:28:42Z","2020-01-10T18:28:42Z","UgwrNp4pqQ95dVzincF4AaABAg",NA,NA
"28",431,"8468bpqWeIQ","Could I have your recipe? That really looks soooooo yummy and delicious!","Could I have your recipe? That really looks soooooo yummy and delicious!","Carla Dickerson","https://yt3.ggpht.com/a/AATXAJyfx3-tyHLr0UdFbllyVwDZFBSF9JTi6r4_2Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd3NfCSgF2Hc4zjiYb88XMw","UCd3NfCSgF2Hc4zjiYb88XMw",TRUE,"none",0,"2020-01-11T18:48:24Z","2020-01-11T18:48:24Z","UgyBxAlFrg68QQEHbiR4AaABAg",NA,NA
"29",430,"8468bpqWeIQ","The pudding base is made with condensed milk.  That&#39;s the real secret.  Don&#39;t use too much whipped cream, or it doesn&#39;t sit up as nice.  <br /><br />Also their cakes are dry AF.","The pudding base is made with condensed milk.  That's the real secret.  Don't use too much whipped cream, or it doesn't sit up as nice.  

Also their cakes are dry AF.","Get_Into_It","https://yt3.ggpht.com/a/AATXAJxP9mpc2WIx2R3MNX6pvPqqgDbOSkFn502Bbg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEhIr2JjhaXGWWCygJFmTSQ","UCEhIr2JjhaXGWWCygJFmTSQ",TRUE,"none",0,"2020-01-12T00:50:46Z","2020-01-12T00:50:46Z","UgwUWK16NCnAJY-GZxZ4AaABAg",NA,NA
"30",415,"8468bpqWeIQ","It’s crazy how bad I want this pudding now","It’s crazy how bad I want this pudding now","Austin Hansen","https://yt3.ggpht.com/a/AATXAJyejm2sYGJDGSpLIatludHlzomSHp4sBGlnkA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDKEcgDI5GO0sDIqji3yZLw","UCDKEcgDI5GO0sDIqji3yZLw",TRUE,"none",903,"2020-01-12T13:11:08Z","2020-01-12T13:11:08Z","UgxDV-PvZSj4F9WzAqx4AaABAg",NA,NA
"31",414,"8468bpqWeIQ","They never overfill the containers...","They never overfill the containers...","Joy","https://yt3.ggpht.com/a/AATXAJzpu0DJoUkq1_gtSjgDmgcZFk1oHdD3IsNjfg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGKbdY8_GI2wwrX7HcSW0yA","UCGKbdY8_GI2wwrX7HcSW0yA",TRUE,"none",0,"2020-01-12T13:39:32Z","2020-01-12T13:39:32Z","UgzqH0uS96xSh65Fwy14AaABAg",NA,NA
"32",413,"8468bpqWeIQ","that’s essentially how any southern mom makes banana pudding, but if my mom’s really trying to impress she uses Chess piece cookies","that’s essentially how any southern mom makes banana pudding, but if my mom’s really trying to impress she uses Chess piece cookies","Molly With a K","https://yt3.ggpht.com/a/AATXAJxEa3UZfFtOGqnAQDpY9FtOnDs9nV-2BjiTuA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWZiGlkXSbV6d4GzxorAr-w","UCWZiGlkXSbV6d4GzxorAr-w",TRUE,"none",0,"2020-01-12T14:12:16Z","2020-01-12T14:12:16Z","Ugy7O8RsNYwvjBXinZp4AaABAg",NA,NA
"33",412,"8468bpqWeIQ","I love their book...the recipes are so simple, but you get the same Magnolia taste at home <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>","I love their book...the recipes are so simple, but you get the same Magnolia taste at home <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>","Katie B","https://yt3.ggpht.com/a/AATXAJw6dIlCbfftD8MHnB3j7m5Nxbf8PWaCypLflg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCniFZlfE8HzMEKx4N2xGtxA","UCniFZlfE8HzMEKx4N2xGtxA",TRUE,"none",4,"2020-01-12T15:08:14Z","2020-01-12T15:08:14Z","UgyjLD9BU8IDrxisNNR4AaABAg",NA,NA
"34",411,"8468bpqWeIQ","Mmm, I love banana pudding! <U+0001F60B>","Mmm, I love banana pudding! <U+0001F60B>","Adore xoxo","https://yt3.ggpht.com/a/AATXAJxMFpmxQA8OOVmsyVxJYE1dHoluNNMRYkuE6g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCowMw1P6n7_yEgCDR8xSaNg","UCowMw1P6n7_yEgCDR8xSaNg",TRUE,"none",6,"2020-01-12T15:46:26Z","2020-01-12T15:46:26Z","UgzKCEV2gKX_cvjz1Rh4AaABAg",NA,NA
"35",410,"8468bpqWeIQ","Whenever I make banana pudding I leave the bananas out because they are mushy <U+0001F610><U+0001F610><U+0001F610><U+0001F610><U+0001F642>","Whenever I make banana pudding I leave the bananas out because they are mushy <U+0001F610><U+0001F610><U+0001F610><U+0001F610><U+0001F642>","Level Up Mind, Body & Beauty Channel","https://yt3.ggpht.com/a/AATXAJzb5GYBqgmb0XrTFuvhJi0wmy7O9TwmUFYbJw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzuAunIKOrvfYlk3AYx2lKw","UCzuAunIKOrvfYlk3AYx2lKw",TRUE,"none",2,"2020-01-12T17:52:27Z","2020-01-12T17:52:44Z","UgyZ8Imj9x4GjsSr4V54AaABAg",NA,NA
"36",530,"8468bpqWeIQ","Thank you","Thank you","Georgia Basinger","https://yt3.ggpht.com/a/AATXAJyGwflBW1lZiLH9Rp4zakJ3HTDqiPcx7_J3RA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9phM4Uyfviyq8g7v1qQLGg","UC9phM4Uyfviyq8g7v1qQLGg",TRUE,"none",0,"2020-01-12T20:14:42Z","2020-01-12T20:14:42Z","UgwrNp4pqQ95dVzincF4AaABAg.93c3-kNB2MG93hOiuVNtKj","UgwrNp4pqQ95dVzincF4AaABAg",NA
"37",409,"8468bpqWeIQ","Looks soo good......I would love to jump into  that and suffocate ...<U+0001F640><U+0001F60D>","Looks soo good......I would love to jump into  that and suffocate ...<U+0001F640><U+0001F60D>","Natalia and Winnie","https://yt3.ggpht.com/a/AATXAJyoU47e-pNCedVCpTVjB2W6rlD908xp38KXXg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCshUFSqBhDAQZJhk5vCa1QA","UCshUFSqBhDAQZJhk5vCa1QA",TRUE,"none",0,"2020-01-12T20:59:50Z","2020-01-12T20:59:50Z","UgymtZ-5L5tlu-XCl1t4AaABAg",NA,NA
"38",940,"8468bpqWeIQ","@74kjohnson  Yes!","@74kjohnson  Yes!","LaTasha Howard","https://yt3.ggpht.com/a/AATXAJzqSo_AsP_mkBGLB1c1kEtxdX0PepmFxvi8kA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrBaPMybul7HxsAfb5sFxwQ","UCrBaPMybul7HxsAfb5sFxwQ",TRUE,"none",0,"2020-01-12T23:01:19Z","2020-01-12T23:01:19Z","UgycF2ahWkn_6pR7uHN4AaABAg.90fbgd0PlXx93hgnIRrmdt","UgycF2ahWkn_6pR7uHN4AaABAg",NA
"39",408,"8468bpqWeIQ","I got one and it was good, but definitely not overflowing like they show it here. <U+0001F602>","I got one and it was good, but definitely not overflowing like they show it here. <U+0001F602>","Z Santis","https://yt3.ggpht.com/a/AATXAJy4RIxXSoOKI683JSYVvunmRGiVeq9LuN6huQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9ePSNWJfIdnjH2Jxi4IUXw","UC9ePSNWJfIdnjH2Jxi4IUXw",TRUE,"none",6,"2020-01-13T02:26:50Z","2020-01-13T02:26:50Z","UgwZf3D0IXjzdNxBSLl4AaABAg",NA,NA
"40",407,"8468bpqWeIQ","fat","fat","NAJ attala","https://yt3.ggpht.com/a/AATXAJw12la4OCmPwMSULCTTUxR1dqJu6D47cCxY=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkVIyzabXhTbF2A0jAO1CmA","UCkVIyzabXhTbF2A0jAO1CmA",TRUE,"none",0,"2020-01-13T02:51:21Z","2020-01-13T02:51:21Z","UgwebSx-9YgqWDvkpoh4AaABAg",NA,NA
"41",406,"8468bpqWeIQ","Magnolia cupcakes are over rated.","Magnolia cupcakes are over rated.","Yanick Dorsaint","https://yt3.ggpht.com/a/AATXAJyGx6kayTjtw1DTHbvwVpvlTgougSTFfwaVgw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCspuH5dBtR3YmHe5PzRi0RQ","UCspuH5dBtR3YmHe5PzRi0RQ",TRUE,"none",3,"2020-01-13T03:01:15Z","2020-01-13T03:01:15Z","Ugxj6r-hJ6s3wCjt-2V4AaABAg",NA,NA
"42",405,"8468bpqWeIQ","WTF was that? Just one long run oooooon commercial. Had nothing to do with any secrets. CLICK BAIT AND I BET I NEVER CLICK ON YOUR VIDEOS AGAIN.","WTF was that? Just one long run oooooon commercial. Had nothing to do with any secrets. CLICK BAIT AND I BET I NEVER CLICK ON YOUR VIDEOS AGAIN.","PressPause 2Play","https://yt3.ggpht.com/a/AATXAJy58jYAYSdGZjz8fftCLlZ3mJO_F4evb20wMA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCV-L1Ry--rxau409vRK35pA","UCV-L1Ry--rxau409vRK35pA",TRUE,"none",0,"2020-01-13T03:09:38Z","2020-01-13T03:09:38Z","Ugw106sLC7-ZNDUX3h94AaABAg",NA,NA
"43",404,"8468bpqWeIQ","I thought you bake it then refirgerate","I thought you bake it then refirgerate","April Love","https://yt3.ggpht.com/a/AATXAJyXeexJ2zIDyjUQKE3OtRSLgQIinEI8TMOT1w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9ZEeEq7ldZjeKTSg1gdfRg","UC9ZEeEq7ldZjeKTSg1gdfRg",TRUE,"none",0,"2020-01-13T04:07:37Z","2020-01-13T04:07:37Z","Ugyr0l7GPnPRpey_W4p4AaABAg",NA,NA
"44",553,"8468bpqWeIQ","Oh yes! I definitely want that flower.<U+0001F33C><U+0001F33B><U+0001F3F5><U+FE0F><U+0001F338><U+0001F33A><U+0001F337><U+0001F490><U+0001F4AE><U+0001F940><U+0001F337>","Oh yes! I definitely want that flower.<U+0001F33C><U+0001F33B><U+0001F3F5><U+FE0F><U+0001F338><U+0001F33A><U+0001F337><U+0001F490><U+0001F4AE><U+0001F940><U+0001F337>","Lori Law","https://yt3.ggpht.com/a/AATXAJyxDK9GgqpgQtu7utDMEq3FCsY85lIZk1NP8A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC74Y1pvB7bMzGgZVqxfOBbQ","UC74Y1pvB7bMzGgZVqxfOBbQ",TRUE,"none",1,"2020-01-13T04:38:48Z","2020-01-13T04:38:48Z","Ugz9lxnckD0nZP7C5_p4AaABAg.91hlZa-9bVD93iIQ0je5p3","Ugz9lxnckD0nZP7C5_p4AaABAg",NA
"45",403,"8468bpqWeIQ","I must be one of the few people who isnt a fan of the banana pudding. There just arent enough bananas and cookie in the dessert.","I must be one of the few people who isnt a fan of the banana pudding. There just arent enough bananas and cookie in the dessert.","Bubblie BrownJ.R.","https://yt3.ggpht.com/a/AATXAJwGBcvSJ8vCEWOuq95zgc0p1Z_g4IwgO9jGvQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC14gN20utlzNZGVRyobfIHg","UC14gN20utlzNZGVRyobfIHg",TRUE,"none",0,"2020-01-13T06:08:41Z","2020-01-13T06:08:41Z","UgxSyulKY1Hc444Md-h4AaABAg",NA,NA
