"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus","date"
"11","X6l9S08Scww","Get out and go to the office","Get out and go to the office","Undercover Survivalist","https://yt3.ggpht.com/a/AATXAJy1Nxr71g_L-oust4uzs8NcAfIN_Dbh-3h-zw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCfK10MMpaq8o7R0OHSaMz9g","UCfK10MMpaq8o7R0OHSaMz9g","TRUE","none","1","2020-02-23T03:51:11Z","2020-02-23T03:51:11Z","Ugzq4wcvQNohCyuZfWV4AaABAg.8t6ij04KQOE95MmZC5Q22S","Ugzq4wcvQNohCyuZfWV4AaABAg",NA,2020-02-23
"12","X6l9S08Scww","Thats clever how he sawed it out like that, I wouldnt have thought of doing it that way","Thats clever how he sawed it out like that, I wouldnt have thought of doing it that way","devontodetroit","https://yt3.ggpht.com/a/AATXAJy7kRj2nz6TTJBw5nYB201nIR0VgSblyfs5Bg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCATQiVNIFQGqIz9w9O1QctQ","UCATQiVNIFQGqIz9w9O1QctQ","TRUE","none","0","2020-03-07T16:04:40Z","2020-03-07T16:04:40Z","Ugz5addzSYxjV30UTPV4AaABAg",NA,NA,2020-03-07
"13","X6l9S08Scww","<a href=""https://www.youtube.com/watch?v=X6l9S08Scww&amp;t=3m41s"">3:41</a> - what exactly are you checking/looking for with the flashlight?<br />gr8 work :)","3:41 - what exactly are you checking/looking for with the flashlight?
gr8 work :)","alestra85","https://yt3.ggpht.com/a/AATXAJxE62gqVVqKa6-vMTxlWUPaK0guQ2aYI0ZhRQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCW12cbZH2TSjhr3GJ_OrHAg","UCW12cbZH2TSjhr3GJ_OrHAg","TRUE","none","0","2020-03-12T10:19:27Z","2020-03-12T10:19:27Z","UgxSmyJlLXoG5mNK7dh4AaABAg",NA,NA,2020-03-12
"14","X6l9S08Scww","<U+041A><U+0440><U+0430><U+0441><U+0430><U+0432><U+0447><U+0438><U+043A>. <U+0001F44D>","<U+041A><U+0440><U+0430><U+0441><U+0430><U+0432><U+0447><U+0438><U+043A>. <U+0001F44D>","<U+0418><U+0432><U+0430><U+043D> <U+0418><U+0432><U+0430><U+043D><U+043E><U+0432>","https://yt3.ggpht.com/a/AATXAJzm_USFhNJEhxFrUomPEwHZHjoIjJ33rDH5NA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-Xrph5VyE-esXJGlJ993KA","UC-Xrph5VyE-esXJGlJ993KA","TRUE","none","0","2020-03-15T04:22:18Z","2020-03-15T04:22:18Z","Ugw-YsztVO36Mw6AqPl4AaABAg",NA,NA,2020-03-15
"15","X6l9S08Scww","Excellent","Excellent","ceo","https://yt3.ggpht.com/a/AATXAJw0hgx9a0cslWNfgUlvYRTmeOVjqqrS_iQ2nw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0TN7uRRfuQgqKOe2_nJCmA","UC0TN7uRRfuQgqKOe2_nJCmA","TRUE","none","0","2020-03-17T05:30:45Z","2020-03-17T05:30:45Z","UgywfMyuB-OKItVPd8d4AaABAg",NA,NA,2020-03-17
"16","X6l9S08Scww","Make a fork wise guy!","Make a fork wise guy!","Ken Call","https://yt3.ggpht.com/a/AATXAJzlh3wZVQpRST_FT2XfYTtq8ZKwv9KXBk5cSQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJD_8EwoYgPjJduU8dEvxnw","UCJD_8EwoYgPjJduU8dEvxnw","TRUE","none","0","2020-03-17T02:13:12Z","2020-03-17T02:13:12Z","UgwjEbY2TpvVI7LCIit4AaABAg",NA,NA,2020-03-17
"17","X6l9S08Scww","Bravo","Bravo","Didier 80","https://yt3.ggpht.com/a/AATXAJyJemmCH-GHC07uY_l-Ulgv8KY0Y5NAFjX8Wg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgtFzC7Sf_UmtmsKCVpKbQw","UCgtFzC7Sf_UmtmsKCVpKbQw","TRUE","none","0","2020-03-20T15:08:18Z","2020-03-20T15:08:18Z","UgzIhhRSTD_B-cssLZZ4AaABAg",NA,NA,2020-03-20
"18","X6l9S08Scww","<U+C2A4><U+D47C><U+C744> <U+CE58><U+B2C8><U+AE4C> <U+C774><U+AC8C><U+B098><U+C624><U+B124> <U+314B><U+314B><U+314B><U+314B><U+314B><U+314B> <U+C774><U+C601><U+C0C1><U+C740> <U+C5B8><U+C81C><U+BD10><U+B3C4> <U+AC10><U+BBF8><U+B86D><U+C2B5><U+B2C8><U+B2E4>.","<U+C2A4><U+D47C><U+C744> <U+CE58><U+B2C8><U+AE4C> <U+C774><U+AC8C><U+B098><U+C624><U+B124> <U+314B><U+314B><U+314B><U+314B><U+314B><U+314B> <U+C774><U+C601><U+C0C1><U+C740> <U+C5B8><U+C81C><U+BD10><U+B3C4> <U+AC10><U+BBF8><U+B86D><U+C2B5><U+B2C8><U+B2E4>.","12<U+C6D4>","https://yt3.ggpht.com/a/AATXAJwr6_JZ_TJx_MZufEhlg-H7DHf2mTzpmpK1rA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqvLuOiv6xlHDTVhSKDrEAw","UCqvLuOiv6xlHDTVhSKDrEAw","TRUE","none","0","2020-03-21T18:37:53Z","2020-03-21T18:37:53Z","UgyC4dHkfv37Pg4yNVN4AaABAg",NA,NA,2020-03-21
"19","X6l9S08Scww","No lacquer? <U+0001F914>","No lacquer? <U+0001F914>","Pro Skillz","https://yt3.ggpht.com/a/AATXAJxXxNFqsiandZVoZQaE79yjG1gTs8SpSRAtgg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC37rFp3UK_2c9ImTD1Yd9nw","UC37rFp3UK_2c9ImTD1Yd9nw","TRUE","none","0","2020-03-21T14:05:10Z","2020-03-21T14:05:39Z","UgzrAAcC7jCl_uRjBql4AaABAg",NA,NA,2020-03-21
"20","X6l9S08Scww","Holy shit , how long did that take?","Holy shit , how long did that take?","Robert Phillips","https://yt3.ggpht.com/a/AATXAJwTABARd_nPuosQ89niOgIUBX9tATHZng32RA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiyRkr_lCfZ4jG9Y-aZpCew","UCiyRkr_lCfZ4jG9Y-aZpCew","TRUE","none","0","2020-03-22T06:33:11Z","2020-03-22T06:33:11Z","UgxlmjNiabD5FB07H8d4AaABAg",NA,NA,2020-03-22
"21","X6l9S08Scww","What?","What?","MaskedKoopaKid1453","https://yt3.ggpht.com/a/AATXAJw0WdeTtNiHesoBTaGmLJlF9hYlNvYAHuu6yw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyskxNNUvqZT-bLrO0VTMBw","UCyskxNNUvqZT-bLrO0VTMBw","TRUE","none","0","2020-03-22T22:30:44Z","2020-03-22T22:30:44Z","Ugxxm219pNdziel09BF4AaABAg.8tSAiEaQPH596WswWc7wt9","Ugxxm219pNdziel09BF4AaABAg",NA,2020-03-22
"22","X6l9S08Scww","Yes my hamster also sounds like a buzzsaw","Yes my hamster also sounds like a buzzsaw","MaskedKoopaKid1453","https://yt3.ggpht.com/a/AATXAJw0WdeTtNiHesoBTaGmLJlF9hYlNvYAHuu6yw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyskxNNUvqZT-bLrO0VTMBw","UCyskxNNUvqZT-bLrO0VTMBw","TRUE","none","1","2020-03-22T22:27:11Z","2020-03-22T22:27:11Z","UgisfyTMWhfGi3gCoAEC.8NjoSAiaP-N96WsXYMRn6I","UgisfyTMWhfGi3gCoAEC",NA,2020-03-22
"23","X6l9S08Scww","How come you still have fingers!","How come you still have fingers!","Alastair Mackay","https://yt3.ggpht.com/a/AATXAJyiDqmHFlkekHoCRtE7bGIUOCtHOrfiMP5oxw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2VhhtQmUP4bvrUp89qUdhQ","UC2VhhtQmUP4bvrUp89qUdhQ","TRUE","none","0","2020-03-24T21:21:47Z","2020-03-24T21:21:47Z","UgzS8mBSekf2G3jjffN4AaABAg",NA,NA,2020-03-24
"24","X6l9S08Scww","<a href=""https://youtu.be/LLi4E44IU9I"">https://youtu.be/LLi4E44IU9I</a>","https://youtu.be/LLi4E44IU9I","<U+041E><U+0422><U+0425><U+041C>","https://yt3.ggpht.com/a/AATXAJxo5lhrx8t_az1DeNIVgT5nC1yF2z5jBh_g0A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCF0F3hWgeppLsbWQYYW1Alw","UCF0F3hWgeppLsbWQYYW1Alw","TRUE","none","0","2020-03-24T04:05:01Z","2020-03-24T04:05:01Z","UgySww2NEcJJnykECpl4AaABAg",NA,NA,2020-03-24
